1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.875 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.125 , 
0.0 , 0.0 , 0.778 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.222 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.889 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.556 , 0.0 , 0.333 , 0.0 , 0.0 , 0.0 , 0.111 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.222 , 0.0 , 0.778 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.444 , 0.0 , 0.0 , 0.0 , 0.0 , 0.222 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.889 , 0.111 , 

1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.333 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.667 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.667 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 

0.917 , 0.0 , 0.0 , 0.083 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.875 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.125 , 
0.0 , 0.0 , 0.222 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.889 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 
0.111 , 0.0 , 0.0 , 0.0 , 0.778 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.889 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.111 , 0.0 , 0.0 , 0.444 , 0.0 , 0.111 , 0.333 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.556 , 0.0 , 0.0 , 0.111 , 0.0 , 0.222 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.778 , 0.111 , 

1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.333 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.333 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 

0.917 , 0.0 , 0.083 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.875 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.125 , 
0.0 , 0.0 , 0.889 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.778 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.222 , 0.0 , 0.0 , 
0.111 , 0.0 , 0.0 , 0.0 , 0.778 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.889 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.778 , 0.0 , 0.111 , 0.111 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.222 , 0.444 , 0.0 , 0.0 , 0.111 , 0.0 , 0.222 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.889 , 

1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.333 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.333 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.667 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.667 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.333 , 0.333 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.667 , 0.333 , 

0.917 , 0.0 , 0.0 , 0.083 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.222 , 0.778 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.111 , 0.0 , 0.0 , 0.0 , 0.778 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.889 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.667 , 0.0 , 0.111 , 0.222 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.222 , 0.556 , 0.0 , 0.0 , 0.111 , 0.0 , 0.111 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.111 , 0.0 , 0.0 , 0.0 , 0.0 , 0.889 , 0.0 , 

0.75 , 0.0 , 0.0 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.5 , 
0.0 , 0.0 , 0.0 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 
0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.667 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.333 , 0.0 , 0.0 , 0.333 , 0.0 , 0.333 , 0.0 , 0.0 , 0.0 , 0.0 , 
0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.667 , 
